Step 1: {'loss': 1.7356, 'grad_norm': 36.75, 'learning_rate': 0.0, 'num_tokens': 8346.0, 'mean_token_accuracy': 0.7080622911453247, 'epoch': 0.003616636528028933}
Step 12: {'loss': 1.4761, 'grad_norm': 10.3125, 'learning_rate': 2.6190476190476192e-05, 'num_tokens': 98842.0, 'mean_token_accuracy': 0.7253800481557846, 'epoch': 0.0433996383363472}
Step 13: {'loss': 1.4234, 'grad_norm': 23.5, 'learning_rate': 2.857142857142857e-05, 'num_tokens': 107106.0, 'mean_token_accuracy': 0.741312175989151, 'epoch': 0.04701627486437613}
Step 14: {'loss': 1.4957, 'grad_norm': 53.75, 'learning_rate': 3.095238095238095e-05, 'num_tokens': 115215.0, 'mean_token_accuracy': 0.7368932813405991, 'epoch': 0.05063291139240506}
Step 15: {'loss': 1.3403, 'grad_norm': 46.75, 'learning_rate': 3.3333333333333335e-05, 'num_tokens': 123657.0, 'mean_token_accuracy': 0.7560893297195435, 'epoch': 0.054249547920433995}
Step 16: {'loss': 1.4409, 'grad_norm': 21.75, 'learning_rate': 3.571428571428572e-05, 'num_tokens': 131526.0, 'mean_token_accuracy': 0.7360446006059647, 'epoch': 0.05786618444846293}
Step 17: {'loss': 1.3172, 'grad_norm': 7.8125, 'learning_rate': 3.809523809523809e-05, 'num_tokens': 139926.0, 'mean_token_accuracy': 0.7461570352315903, 'epoch': 0.06148282097649186}
Step 18: {'loss': 1.3491, 'grad_norm': 8.25, 'learning_rate': 4.047619047619048e-05, 'num_tokens': 148221.0, 'mean_token_accuracy': 0.73761186003685, 'epoch': 0.0650994575045208}
Step 19: {'loss': 1.2594, 'grad_norm': 8.3125, 'learning_rate': 4.2857142857142856e-05, 'num_tokens': 156865.0, 'mean_token_accuracy': 0.7489702999591827, 'epoch': 0.06871609403254973}
Step 20: {'loss': 1.2873, 'grad_norm': 11.25, 'learning_rate': 4.523809523809524e-05, 'num_tokens': 164629.0, 'mean_token_accuracy': 0.748531699180603, 'epoch': 0.07233273056057866}
Step 21: {'loss': 1.1814, 'grad_norm': 8.25, 'learning_rate': 4.761904761904762e-05, 'num_tokens': 173410.0, 'mean_token_accuracy': 0.7615795880556107, 'epoch': 0.0759493670886076}
Step 22: {'loss': 1.1497, 'grad_norm': 7.65625, 'learning_rate': 5e-05, 'num_tokens': 181673.0, 'mean_token_accuracy': 0.7670873999595642, 'epoch': 0.07956600361663653}
Step 23: {'loss': 1.1978, 'grad_norm': 4.96875, 'learning_rate': 5.2380952380952384e-05, 'num_tokens': 190022.0, 'mean_token_accuracy': 0.7497924566268921, 'epoch': 0.08318264014466546}
Step 24: {'loss': 1.1467, 'grad_norm': 5.9375, 'learning_rate': 5.4761904761904766e-05, 'num_tokens': 198123.0, 'mean_token_accuracy': 0.765077069401741, 'epoch': 0.0867992766726944}
Step 25: {'loss': 1.1526, 'grad_norm': 6.15625, 'learning_rate': 5.714285714285714e-05, 'num_tokens': 206280.0, 'mean_token_accuracy': 0.7568462938070297, 'epoch': 0.09041591320072333}
Step 26: {'loss': 1.2025, 'grad_norm': 9.625, 'learning_rate': 5.9523809523809524e-05, 'num_tokens': 213578.0, 'mean_token_accuracy': 0.7490601539611816, 'epoch': 0.09403254972875226}
Step 27: {'loss': 1.1142, 'grad_norm': 17.0, 'learning_rate': 6.19047619047619e-05, 'num_tokens': 221080.0, 'mean_token_accuracy': 0.759089395403862, 'epoch': 0.09764918625678119}
Step 28: {'loss': 1.0612, 'grad_norm': 22.125, 'learning_rate': 6.428571428571429e-05, 'num_tokens': 229476.0, 'mean_token_accuracy': 0.767023578286171, 'epoch': 0.10126582278481013}
Step 29: {'loss': 1.0201, 'grad_norm': 24.375, 'learning_rate': 6.666666666666667e-05, 'num_tokens': 238208.0, 'mean_token_accuracy': 0.780083566904068, 'epoch': 0.10488245931283906}
Step 30: {'loss': 1.0149, 'grad_norm': 16.375, 'learning_rate': 6.904761904761905e-05, 'num_tokens': 246716.0, 'mean_token_accuracy': 0.7777349501848221, 'epoch': 0.10849909584086799}
Step 31: {'loss': 0.9381, 'grad_norm': 7.375, 'learning_rate': 7.142857142857143e-05, 'num_tokens': 256115.0, 'mean_token_accuracy': 0.7920218259096146, 'epoch': 0.11211573236889692}
Step 32: {'loss': 1.0247, 'grad_norm': 7.75, 'learning_rate': 7.380952380952382e-05, 'num_tokens': 264265.0, 'mean_token_accuracy': 0.7769720554351807, 'epoch': 0.11573236889692586}
Step 33: {'loss': 1.0045, 'grad_norm': 5.3125, 'learning_rate': 7.619047619047618e-05, 'num_tokens': 271682.0, 'mean_token_accuracy': 0.7903705686330795, 'epoch': 0.11934900542495479}
Step 34: {'loss': 0.9381, 'grad_norm': 8.8125, 'learning_rate': 7.857142857142858e-05, 'num_tokens': 280639.0, 'mean_token_accuracy': 0.798035204410553, 'epoch': 0.12296564195298372}
Step 35: {'loss': 0.9453, 'grad_norm': 4.0, 'learning_rate': 8.095238095238096e-05, 'num_tokens': 288394.0, 'mean_token_accuracy': 0.7984260022640228, 'epoch': 0.12658227848101267}
Step 36: {'loss': 0.9152, 'grad_norm': 2.75, 'learning_rate': 8.333333333333334e-05, 'num_tokens': 297225.0, 'mean_token_accuracy': 0.7978565692901611, 'epoch': 0.1301989150090416}
Step 37: {'loss': 0.9168, 'grad_norm': 2.328125, 'learning_rate': 8.571428571428571e-05, 'num_tokens': 306421.0, 'mean_token_accuracy': 0.7969881743192673, 'epoch': 0.13381555153707053}
Step 38: {'loss': 0.9561, 'grad_norm': 3.40625, 'learning_rate': 8.80952380952381e-05, 'num_tokens': 314552.0, 'mean_token_accuracy': 0.7912031561136246, 'epoch': 0.13743218806509946}
Step 39: {'loss': 0.9943, 'grad_norm': 4.21875, 'learning_rate': 9.047619047619048e-05, 'num_tokens': 322153.0, 'mean_token_accuracy': 0.7852059751749039, 'epoch': 0.1410488245931284}
Step 40: {'loss': 0.9369, 'grad_norm': 3.859375, 'learning_rate': 9.285714285714286e-05, 'num_tokens': 329823.0, 'mean_token_accuracy': 0.797671303153038, 'epoch': 0.14466546112115733}
Step 41: {'loss': 0.8824, 'grad_norm': 3.515625, 'learning_rate': 9.523809523809524e-05, 'num_tokens': 337378.0, 'mean_token_accuracy': 0.8148497939109802, 'epoch': 0.14828209764918626}
Step 42: {'loss': 0.8975, 'grad_norm': 4.75, 'learning_rate': 9.761904761904762e-05, 'num_tokens': 345418.0, 'mean_token_accuracy': 0.80351322889328, 'epoch': 0.1518987341772152}
Step 43: {'loss': 0.8791, 'grad_norm': 4.09375, 'learning_rate': 0.0001, 'num_tokens': 353295.0, 'mean_token_accuracy': 0.8052192777395248, 'epoch': 0.15551537070524413}
Step 44: {'loss': 0.8404, 'grad_norm': 5.03125, 'learning_rate': 0.00010238095238095237, 'num_tokens': 361107.0, 'mean_token_accuracy': 0.8129069358110428, 'epoch': 0.15913200723327306}
Step 45: {'loss': 0.8576, 'grad_norm': 8.75, 'learning_rate': 0.00010476190476190477, 'num_tokens': 368986.0, 'mean_token_accuracy': 0.807082861661911, 'epoch': 0.162748643761302}
Step 46: {'loss': 0.8411, 'grad_norm': 10.375, 'learning_rate': 0.00010714285714285715, 'num_tokens': 377527.0, 'mean_token_accuracy': 0.8077395707368851, 'epoch': 0.16636528028933092}
Step 47: {'loss': 0.8689, 'grad_norm': 11.125, 'learning_rate': 0.00010952380952380953, 'num_tokens': 385568.0, 'mean_token_accuracy': 0.8039624840021133, 'epoch': 0.16998191681735986}
Step 48: {'loss': 0.8254, 'grad_norm': 3.953125, 'learning_rate': 0.00011190476190476191, 'num_tokens': 394356.0, 'mean_token_accuracy': 0.8136804848909378, 'epoch': 0.1735985533453888}
Step 49: {'loss': 0.8369, 'grad_norm': 6.34375, 'learning_rate': 0.00011428571428571428, 'num_tokens': 402814.0, 'mean_token_accuracy': 0.8168036937713623, 'epoch': 0.17721518987341772}
Step 50: {'loss': 0.8691, 'grad_norm': 4.6875, 'learning_rate': 0.00011666666666666668, 'num_tokens': 410945.0, 'mean_token_accuracy': 0.8080899864435196, 'epoch': 0.18083182640144665}
Step 51: {'loss': 0.7989, 'grad_norm': 3.890625, 'learning_rate': 0.00011904761904761905, 'num_tokens': 419409.0, 'mean_token_accuracy': 0.8224543929100037, 'epoch': 0.1844484629294756}
Step 52: {'loss': 0.8511, 'grad_norm': 4.78125, 'learning_rate': 0.00012142857142857143, 'num_tokens': 426967.0, 'mean_token_accuracy': 0.8062163889408112, 'epoch': 0.18806509945750452}
Step 53: {'loss': 0.7709, 'grad_norm': 3.421875, 'learning_rate': 0.0001238095238095238, 'num_tokens': 434883.0, 'mean_token_accuracy': 0.8263297230005264, 'epoch': 0.19168173598553345}
Step 54: {'loss': 0.8048, 'grad_norm': 5.8125, 'learning_rate': 0.0001261904761904762, 'num_tokens': 442317.0, 'mean_token_accuracy': 0.8156429380178452, 'epoch': 0.19529837251356238}
Step 55: {'loss': 0.8169, 'grad_norm': 3.75, 'learning_rate': 0.00012857142857142858, 'num_tokens': 450246.0, 'mean_token_accuracy': 0.8151804804801941, 'epoch': 0.19891500904159132}
Step 56: {'loss': 0.7353, 'grad_norm': 13.0, 'learning_rate': 0.00013095238095238096, 'num_tokens': 458188.0, 'mean_token_accuracy': 0.825410395860672, 'epoch': 0.20253164556962025}
Step 57: {'loss': 0.8282, 'grad_norm': 11.5625, 'learning_rate': 0.00013333333333333334, 'num_tokens': 465926.0, 'mean_token_accuracy': 0.8045969903469086, 'epoch': 0.20614828209764918}
Step 58: {'loss': 0.7763, 'grad_norm': 4.65625, 'learning_rate': 0.00013571428571428572, 'num_tokens': 474175.0, 'mean_token_accuracy': 0.8132753819227219, 'epoch': 0.20976491862567812}
Step 59: {'loss': 0.7593, 'grad_norm': 3.5, 'learning_rate': 0.0001380952380952381, 'num_tokens': 482850.0, 'mean_token_accuracy': 0.8181809484958649, 'epoch': 0.21338155515370705}
Step 60: {'loss': 0.7194, 'grad_norm': 8.8125, 'learning_rate': 0.00014047619047619049, 'num_tokens': 491624.0, 'mean_token_accuracy': 0.8239763528108597, 'epoch': 0.21699819168173598}
Step 61: {'loss': 0.7141, 'grad_norm': 3.25, 'learning_rate': 0.00014285714285714287, 'num_tokens': 499686.0, 'mean_token_accuracy': 0.8258106857538223, 'epoch': 0.2206148282097649}
Step 62: {'loss': 0.7138, 'grad_norm': 3.390625, 'learning_rate': 0.00014523809523809525, 'num_tokens': 507577.0, 'mean_token_accuracy': 0.8274825364351273, 'epoch': 0.22423146473779385}
Step 63: {'loss': 0.7561, 'grad_norm': 3.78125, 'learning_rate': 0.00014761904761904763, 'num_tokens': 515396.0, 'mean_token_accuracy': 0.8160531669855118, 'epoch': 0.22784810126582278}
Step 64: {'loss': 0.7327, 'grad_norm': 3.0, 'learning_rate': 0.00015000000000000001, 'num_tokens': 523564.0, 'mean_token_accuracy': 0.8232984989881516, 'epoch': 0.2314647377938517}
Step 65: {'loss': 0.7241, 'grad_norm': 2.578125, 'learning_rate': 0.00015238095238095237, 'num_tokens': 530799.0, 'mean_token_accuracy': 0.827638179063797, 'epoch': 0.23508137432188064}
Step 66: {'loss': 0.7576, 'grad_norm': 7.90625, 'learning_rate': 0.00015476190476190478, 'num_tokens': 539076.0, 'mean_token_accuracy': 0.8155798614025116, 'epoch': 0.23869801084990958}
Step 67: {'loss': 0.7184, 'grad_norm': 2.328125, 'learning_rate': 0.00015714285714285716, 'num_tokens': 547650.0, 'mean_token_accuracy': 0.8274867385625839, 'epoch': 0.2423146473779385}
Step 68: {'loss': 0.7331, 'grad_norm': 1.9609375, 'learning_rate': 0.00015952380952380954, 'num_tokens': 555113.0, 'mean_token_accuracy': 0.8269504755735397, 'epoch': 0.24593128390596744}
Step 69: {'loss': 0.7708, 'grad_norm': 2.109375, 'learning_rate': 0.00016190476190476192, 'num_tokens': 563059.0, 'mean_token_accuracy': 0.8106060773134232, 'epoch': 0.24954792043399637}
Step 70: {'loss': 0.7239, 'grad_norm': 1.6953125, 'learning_rate': 0.00016428571428571428, 'num_tokens': 570977.0, 'mean_token_accuracy': 0.8264663517475128, 'epoch': 0.25316455696202533}
Step 71: {'loss': 0.7289, 'grad_norm': 5.8125, 'learning_rate': 0.0001666666666666667, 'num_tokens': 578916.0, 'mean_token_accuracy': 0.822263240814209, 'epoch': 0.25678119349005424}
Step 72: {'loss': 0.6775, 'grad_norm': 2.125, 'learning_rate': 0.00016904761904761904, 'num_tokens': 587397.0, 'mean_token_accuracy': 0.8332807272672653, 'epoch': 0.2603978300180832}
Step 73: {'loss': 0.6915, 'grad_norm': 2.5625, 'learning_rate': 0.00017142857142857143, 'num_tokens': 595236.0, 'mean_token_accuracy': 0.830265000462532, 'epoch': 0.2640144665461121}
Step 74: {'loss': 0.7178, 'grad_norm': 1.5390625, 'learning_rate': 0.00017380952380952383, 'num_tokens': 603211.0, 'mean_token_accuracy': 0.8310236632823944, 'epoch': 0.26763110307414106}
Step 75: {'loss': 0.7228, 'grad_norm': 3.28125, 'learning_rate': 0.0001761904761904762, 'num_tokens': 610639.0, 'mean_token_accuracy': 0.8247397989034653, 'epoch': 0.27124773960216997}
Step 76: {'loss': 0.6702, 'grad_norm': 1.484375, 'learning_rate': 0.0001785714285714286, 'num_tokens': 619569.0, 'mean_token_accuracy': 0.8366878926753998, 'epoch': 0.27486437613019893}
Step 77: {'loss': 0.6935, 'grad_norm': 2.109375, 'learning_rate': 0.00018095238095238095, 'num_tokens': 627971.0, 'mean_token_accuracy': 0.8305175602436066, 'epoch': 0.27848101265822783}
Step 78: {'loss': 0.7143, 'grad_norm': 1.3203125, 'learning_rate': 0.00018333333333333334, 'num_tokens': 636512.0, 'mean_token_accuracy': 0.8241583108901978, 'epoch': 0.2820976491862568}
Step 79: {'loss': 0.6771, 'grad_norm': 1.3125, 'learning_rate': 0.00018571428571428572, 'num_tokens': 645197.0, 'mean_token_accuracy': 0.8360873013734818, 'epoch': 0.2857142857142857}
Step 80: {'loss': 0.7116, 'grad_norm': 1.9140625, 'learning_rate': 0.0001880952380952381, 'num_tokens': 653770.0, 'mean_token_accuracy': 0.8211991339921951, 'epoch': 0.28933092224231466}
Step 81: {'loss': 0.685, 'grad_norm': 2.046875, 'learning_rate': 0.00019047619047619048, 'num_tokens': 661548.0, 'mean_token_accuracy': 0.8354407101869583, 'epoch': 0.29294755877034356}
Step 82: {'loss': 0.6628, 'grad_norm': 1.734375, 'learning_rate': 0.00019285714285714286, 'num_tokens': 670232.0, 'mean_token_accuracy': 0.8374838829040527, 'epoch': 0.2965641952983725}
Step 83: {'loss': 0.7185, 'grad_norm': 1.5078125, 'learning_rate': 0.00019523809523809525, 'num_tokens': 677984.0, 'mean_token_accuracy': 0.8237437158823013, 'epoch': 0.30018083182640143}
Step 84: {'loss': 0.6848, 'grad_norm': 1.484375, 'learning_rate': 0.00019761904761904763, 'num_tokens': 686798.0, 'mean_token_accuracy': 0.8304361253976822, 'epoch': 0.3037974683544304}
Step 85: {'loss': 0.685, 'grad_norm': 1.421875, 'learning_rate': 0.0002, 'num_tokens': 694737.0, 'mean_token_accuracy': 0.8335139602422714, 'epoch': 0.3074141048824593}
Step 86: {'loss': 0.6884, 'grad_norm': 1.3984375, 'learning_rate': 0.00019999911564241312, 'num_tokens': 703531.0, 'mean_token_accuracy': 0.8275825381278992, 'epoch': 0.31103074141048825}
Step 87: {'loss': 0.6918, 'grad_norm': 1.703125, 'learning_rate': 0.00019999646258529424, 'num_tokens': 711353.0, 'mean_token_accuracy': 0.8279900550842285, 'epoch': 0.31464737793851716}
Step 88: {'loss': 0.733, 'grad_norm': 1.609375, 'learning_rate': 0.0001999920408755684, 'num_tokens': 719568.0, 'mean_token_accuracy': 0.8223270773887634, 'epoch': 0.3182640144665461}
Step 89: {'loss': 0.6647, 'grad_norm': 1.4140625, 'learning_rate': 0.000199985850591443, 'num_tokens': 727952.0, 'mean_token_accuracy': 0.8351434618234634, 'epoch': 0.321880650994575}
Step 90: {'loss': 0.671, 'grad_norm': 2.3125, 'learning_rate': 0.0001999778918424066, 'num_tokens': 735908.0, 'mean_token_accuracy': 0.8302910178899765, 'epoch': 0.325497287522604}
Step 91: {'loss': 0.686, 'grad_norm': 1.796875, 'learning_rate': 0.00019996816476922677, 'num_tokens': 743685.0, 'mean_token_accuracy': 0.8307293355464935, 'epoch': 0.3291139240506329}
Step 92: {'loss': 0.691, 'grad_norm': 1.96875, 'learning_rate': 0.0001999566695439477, 'num_tokens': 751204.0, 'mean_token_accuracy': 0.8332337290048599, 'epoch': 0.33273056057866185}
Step 93: {'loss': 0.6986, 'grad_norm': 1.7265625, 'learning_rate': 0.00019994340636988724, 'num_tokens': 759484.0, 'mean_token_accuracy': 0.8250903487205505, 'epoch': 0.33634719710669075}
Step 94: {'loss': 0.6955, 'grad_norm': 1.15625, 'learning_rate': 0.00019992837548163316, 'num_tokens': 767225.0, 'mean_token_accuracy': 0.8301529735326767, 'epoch': 0.3399638336347197}
Step 95: {'loss': 0.7254, 'grad_norm': 1.2265625, 'learning_rate': 0.000199911577145039, 'num_tokens': 775516.0, 'mean_token_accuracy': 0.8195507228374481, 'epoch': 0.3435804701627486}
Step 96: {'loss': 0.6331, 'grad_norm': 1.078125, 'learning_rate': 0.00019989301165721957, 'num_tokens': 784504.0, 'mean_token_accuracy': 0.8434696942567825, 'epoch': 0.3471971066907776}
Step 97: {'loss': 0.7003, 'grad_norm': 1.171875, 'learning_rate': 0.00019987267934654538, 'num_tokens': 792947.0, 'mean_token_accuracy': 0.8277066200971603, 'epoch': 0.3508137432188065}
Step 98: {'loss': 0.6908, 'grad_norm': 1.59375, 'learning_rate': 0.00019985058057263717, 'num_tokens': 800470.0, 'mean_token_accuracy': 0.8286714553833008, 'epoch': 0.35443037974683544}
Step 99: {'loss': 0.697, 'grad_norm': 1.6015625, 'learning_rate': 0.00019982671572635926, 'num_tokens': 808605.0, 'mean_token_accuracy': 0.8294554501771927, 'epoch': 0.35804701627486435}
Step 100: {'loss': 0.6807, 'grad_norm': 1.3828125, 'learning_rate': 0.00019980108522981284, 'num_tokens': 816577.0, 'mean_token_accuracy': 0.8373894393444061, 'epoch': 0.3616636528028933}
Step 101: {'loss': 0.7038, 'grad_norm': 1.15625, 'learning_rate': 0.00019977368953632839, 'num_tokens': 825488.0, 'mean_token_accuracy': 0.8273479640483856, 'epoch': 0.36528028933092227}
Step 102: {'loss': 0.6942, 'grad_norm': 1.625, 'learning_rate': 0.00019974452913045767, 'num_tokens': 833710.0, 'mean_token_accuracy': 0.8291696310043335, 'epoch': 0.3688969258589512}
Step 103: {'loss': 0.6788, 'grad_norm': 1.4609375, 'learning_rate': 0.00019971360452796522, 'num_tokens': 841734.0, 'mean_token_accuracy': 0.8323320895433426, 'epoch': 0.37251356238698013}
Step 104: {'loss': 0.6892, 'grad_norm': 1.25, 'learning_rate': 0.00019968091627581917, 'num_tokens': 849575.0, 'mean_token_accuracy': 0.8370908945798874, 'epoch': 0.37613019891500904}
Step 105: {'loss': 0.6667, 'grad_norm': 1.2265625, 'learning_rate': 0.0001996464649521816, 'num_tokens': 858213.0, 'mean_token_accuracy': 0.8306612223386765, 'epoch': 0.379746835443038}
Step 106: {'loss': 0.6616, 'grad_norm': 1.890625, 'learning_rate': 0.0001996102511663983, 'num_tokens': 865619.0, 'mean_token_accuracy': 0.8416499197483063, 'epoch': 0.3833634719710669}
Step 107: {'loss': 0.6904, 'grad_norm': 1.28125, 'learning_rate': 0.000199572275558988, 'num_tokens': 874056.0, 'mean_token_accuracy': 0.8296097666025162, 'epoch': 0.38698010849909587}
Step 108: {'loss': 0.6674, 'grad_norm': 1.5625, 'learning_rate': 0.00019953253880163104, 'num_tokens': 881701.0, 'mean_token_accuracy': 0.8392436504364014, 'epoch': 0.39059674502712477}
Step 109: {'loss': 0.6634, 'grad_norm': 1.3671875, 'learning_rate': 0.00019949104159715743, 'num_tokens': 889766.0, 'mean_token_accuracy': 0.8352822959423065, 'epoch': 0.39421338155515373}
Step 110: {'loss': 0.6908, 'grad_norm': 1.8203125, 'learning_rate': 0.00019944778467953457, 'num_tokens': 897611.0, 'mean_token_accuracy': 0.8318702429533005, 'epoch': 0.39783001808318263}
Step 111: {'loss': 0.6622, 'grad_norm': 1.296875, 'learning_rate': 0.0001994027688138541, 'num_tokens': 906006.0, 'mean_token_accuracy': 0.8392594307661057, 'epoch': 0.4014466546112116}
Step 112: {'loss': 0.6401, 'grad_norm': 1.2578125, 'learning_rate': 0.0001993559947963185, 'num_tokens': 914379.0, 'mean_token_accuracy': 0.8466888070106506, 'epoch': 0.4050632911392405}
Step 113: {'loss': 0.6631, 'grad_norm': 1.9296875, 'learning_rate': 0.00019930746345422687, 'num_tokens': 922388.0, 'mean_token_accuracy': 0.8387991935014725, 'epoch': 0.40867992766726946}
Step 114: {'loss': 0.6804, 'grad_norm': 1.5546875, 'learning_rate': 0.00019925717564596047, 'num_tokens': 930670.0, 'mean_token_accuracy': 0.8402027636766434, 'epoch': 0.41229656419529837}
Step 115: {'loss': 0.6742, 'grad_norm': 1.359375, 'learning_rate': 0.00019920513226096733, 'num_tokens': 938888.0, 'mean_token_accuracy': 0.8368542790412903, 'epoch': 0.4159132007233273}
Step 116: {'loss': 0.6612, 'grad_norm': 1.3125, 'learning_rate': 0.00019915133421974677, 'num_tokens': 946815.0, 'mean_token_accuracy': 0.8407955467700958, 'epoch': 0.41952983725135623}
Step 117: {'loss': 0.6716, 'grad_norm': 1.8671875, 'learning_rate': 0.00019909578247383284, 'num_tokens': 954839.0, 'mean_token_accuracy': 0.8351261913776398, 'epoch': 0.4231464737793852}
Step 118: {'loss': 0.6897, 'grad_norm': 1.7890625, 'learning_rate': 0.00019903847800577777, 'num_tokens': 962105.0, 'mean_token_accuracy': 0.8292112052440643, 'epoch': 0.4267631103074141}
Step 119: {'loss': 0.652, 'grad_norm': 1.5859375, 'learning_rate': 0.00019897942182913432, 'num_tokens': 970346.0, 'mean_token_accuracy': 0.8347891569137573, 'epoch': 0.43037974683544306}
Step 120: {'loss': 0.692, 'grad_norm': 1.21875, 'learning_rate': 0.00019891861498843807, 'num_tokens': 978701.0, 'mean_token_accuracy': 0.8308912515640259, 'epoch': 0.43399638336347196}
Step 121: {'loss': 0.6817, 'grad_norm': 1.40625, 'learning_rate': 0.00019885605855918885, 'num_tokens': 986511.0, 'mean_token_accuracy': 0.8307782858610153, 'epoch': 0.4376130198915009}
Step 122: {'loss': 0.661, 'grad_norm': 1.3203125, 'learning_rate': 0.00019879175364783172, 'num_tokens': 994741.0, 'mean_token_accuracy': 0.8360387980937958, 'epoch': 0.4412296564195298}
Step 123: {'loss': 0.7211, 'grad_norm': 2.703125, 'learning_rate': 0.00019872570139173738, 'num_tokens': 1002894.0, 'mean_token_accuracy': 0.8247359544038773, 'epoch': 0.4448462929475588}
Step 124: {'loss': 0.6533, 'grad_norm': 1.5703125, 'learning_rate': 0.00019865790295918212, 'num_tokens': 1010848.0, 'mean_token_accuracy': 0.8408122509717941, 'epoch': 0.4484629294755877}
Step 125: {'loss': 0.6627, 'grad_norm': 1.3671875, 'learning_rate': 0.0001985883595493271, 'num_tokens': 1018519.0, 'mean_token_accuracy': 0.8350054621696472, 'epoch': 0.45207956600361665}
Step 126: {'loss': 0.7487, 'grad_norm': 1.2265625, 'learning_rate': 0.00019851707239219716, 'num_tokens': 1026694.0, 'mean_token_accuracy': 0.8177910894155502, 'epoch': 0.45569620253164556}
Step 127: {'loss': 0.7166, 'grad_norm': 1.7734375, 'learning_rate': 0.0001984440427486591, 'num_tokens': 1034365.0, 'mean_token_accuracy': 0.8310264050960541, 'epoch': 0.4593128390596745}
Step 128: {'loss': 0.6537, 'grad_norm': 1.3359375, 'learning_rate': 0.00019836927191039925, 'num_tokens': 1043037.0, 'mean_token_accuracy': 0.8349968791007996, 'epoch': 0.4629294755877034}
Step 129: {'loss': 0.6495, 'grad_norm': 1.1171875, 'learning_rate': 0.00019829276119990078, 'num_tokens': 1051448.0, 'mean_token_accuracy': 0.8364637792110443, 'epoch': 0.4665461121157324}
Step 130: {'loss': 0.654, 'grad_norm': 1.1640625, 'learning_rate': 0.00019821451197042026, 'num_tokens': 1059176.0, 'mean_token_accuracy': 0.837421715259552, 'epoch': 0.4701627486437613}
Step 131: {'loss': 0.6787, 'grad_norm': 1.328125, 'learning_rate': 0.0001981345256059637, 'num_tokens': 1067919.0, 'mean_token_accuracy': 0.8319878131151199, 'epoch': 0.47377938517179025}
Step 132: {'loss': 0.6613, 'grad_norm': 1.3046875, 'learning_rate': 0.00019805280352126205, 'num_tokens': 1075756.0, 'mean_token_accuracy': 0.8339641094207764, 'epoch': 0.47739602169981915}
Step 133: {'loss': 0.6861, 'grad_norm': 1.4375, 'learning_rate': 0.0001979693471617462, 'num_tokens': 1084081.0, 'mean_token_accuracy': 0.8293211311101913, 'epoch': 0.4810126582278481}
Step 134: {'loss': 0.6644, 'grad_norm': 1.21875, 'learning_rate': 0.00019788415800352146, 'num_tokens': 1092778.0, 'mean_token_accuracy': 0.8330710232257843, 'epoch': 0.484629294755877}
Step 135: {'loss': 0.6884, 'grad_norm': 1.125, 'learning_rate': 0.0001977972375533414, 'num_tokens': 1100975.0, 'mean_token_accuracy': 0.8260301053524017, 'epoch': 0.488245931283906}
Step 136: {'loss': 0.6315, 'grad_norm': 1.2265625, 'learning_rate': 0.00019770858734858126, 'num_tokens': 1109496.0, 'mean_token_accuracy': 0.8390386402606964, 'epoch': 0.4918625678119349}
